Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,OBJECTID,TreeName,KGISTreeID,Department,KGISCode,WardNumber,KGISVillag,xcoord,ycoord,zcoord
,,,,,,-1,0,-1,,,34341,Spathodea Campanulata P. Beauv,GN7530FD7ILA001,34341,29572055428031620000BBMPTREESENSU0000,162,15688,77.54156539999998,12.9350969,0.0
,,,,,,-1,0,-1,,,34342,Spathodea Campanulata P. Beauv,GN7530FD7CJA001,34342,29572055428031620000BBMPTREESENSU0000,162,15688,77.5414894,12.9348829,0.0
,,,,,,-1,0,-1,,,34344,Spathodea Campanulata P. Beauv,GN7530FD7IAL001,34344,29572055428031620000BBMPTREESENSU0000,162,15688,77.5415614,12.9350459,0.0
,,,,,,-1,0,-1,,,34346,Spathodea Campanulata P. Beauv,GN7530FC7RRO001,34346,29572055428031620000BBMPTREESENSU0000,162,15688,77.54143539999998,12.9346209,0.0
,,,,,,-1,0,-1,,,34355,Spathodea Campanulata P. Beauv,GN7530FC7SDG001,34355,29572055428031620000BBMPTREESENSU0000,162,15688,77.5416514,12.9344969,0.0
,,,,,,-1,0,-1,,,34362,Spathodea Campanulata P. Beauv,GN7530FC8UVG001,34362,29572055428031620000BBMPTREESENSU0000,162,15688,77.54195339999998,12.9348149,0.0
,,,,,,-1,0,-1,,,34365,Spathodea Campanulata P. Beauv,GN7530FD8ASB001,34365,29572055428031620000BBMPTREESENSU0000,162,15688,77.54202139999998,12.9349529,0.0
,,,,,,-1,0,-1,,,34368,Spathodea Campanulata P. Beauv,GN7530FD8FOC001,34368,29572055428031620000BBMPTREESENSU0000,162,15688,77.5420654,12.9350969,0.0
,,,,,,-1,0,-1,,,34369,Spathodea Campanulata P. Beauv,GN7530FD8QSC001,34369,29572055428031620000BBMPTREESENSU0000,162,15688,77.54221339999998,12.9354899,0.0
,,,,,,-1,0,-1,,,34574,Spathodea Campanulata P. Beauv,GN7530FG7UKI001,34574,29572055428031620000BBMPTREESENSU0000,162,15688,77.5410154,12.9383769,0.0
,,,,,,-1,0,-1,,,34584,Spathodea Campanulata P. Beauv,GN7530FH7LAF001,34584,29572055428031620000BBMPTREESENSU0000,162,15688,77.5412074,12.9388379,0.0
,,,,,,-1,0,-1,,,34659,Spathodea Campanulata P. Beauv,GN7530IJ1XRF001,34659,29572055428031620000BBMPTREESENSU0000,164,15158,77.5637794,12.9408929,0.0
,,,,,,-1,0,-1,,,34661,Spathodea Campanulata P. Beauv,GN7530IJ1XQJ001,34661,29572055428031620000BBMPTREESENSU0000,164,15158,77.5637434,12.9409039,0.0
,,,,,,-1,0,-1,,,35415,Spathodea Campanulata P. Beauv,GN7530FI6GVF001,35415,29572055428031620000BBMPTREESENSU0000,162,15678,77.5403354,12.9397089,0.0
,,,,,,-1,0,-1,,,35444,Spathodea Campanulata P. Beauv,GN7530FI6IUP001,35444,29572055428031620000BBMPTREESENSU0000,162,15678,77.5406804,12.9397239,0.0
,,,,,,-1,0,-1,,,35535,Spathodea Campanulata P. Beauv,GN7530FI8GEC001,35535,29572055428031620000BBMPTREESENSU0000,162,15678,77.54229139999998,12.9395369,0.0
,,,,,,-1,0,-1,,,35743,Spathodea Campanulata P. Beauv,GN7530QB7QLK001,35743,29572055428031620000BBMPTREESENSU0000,156,15099,77.5505954,12.9516529,0.0
,,,,,,-1,0,-1,,,36033,Spathodea Campanulata P. Beauv,GN7530GJ0LXO001,36033,29572055428031620000BBMPTREESENSU0000,162,15678,77.54411039999998,12.9407739,0.0
,,,,,,-1,0,-1,,,36229,Spathodea Campanulata P. Beauv,GN7530CI9SEP001,36229,29572055428031620000BBMPTREESENSU0000,164,15698,77.56192939999998,12.9306999,0.0
,,,,,,-1,0,-1,,,36237,Spathodea Campanulata P. Beauv,GN7530CI9SEL001,36237,29572055428031620000BBMPTREESENSU0000,164,15698,77.5619214,12.9306919,0.0
,,,,,,-1,0,-1,,,36245,Spathodea Campanulata P. Beauv,GN7530FJ9PCJ001,36245,29572055428031620000BBMPTREESENSU0000,162,15678,77.54296139999998,12.9408159,0.0
,,,,,,-1,0,-1,,,36694,Spathodea Campanulata P. Beauv,GN7530KA9TRA001,36694,29572055428031620000BBMPTREESENSU0000,162,15678,77.5437034,12.9417969,0.0
,,,,,,-1,0,-1,,,36700,Spathodea Campanulata P. Beauv,GN7530KA9TRM001,36700,29572055428031620000BBMPTREESENSU0000,162,15678,77.5436954,12.9418289,0.0
,,,,,,-1,0,-1,,,36707,Spathodea Campanulata P. Beauv,GN7530KA9TVL001,36707,29572055428031620000BBMPTREESENSU0000,162,15678,77.5436954,12.9418569,0.0
