Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,OBJECTID,TreeName,KGISTreeID,Department,KGISCode,WardNumber,KGISVillag,xcoord,ycoord,zcoord
,,,,,,-1,0,-1,,,107,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7025SI0PWP001,107,29572055428031620000BBMPTREESENSU0104,160,15570,77.515991,12.9132239,0.0
,,,,,,-1,0,-1,,,109,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7025SI0UNN001,109,29572055428031620000BBMPTREESENSU0106,160,15570,77.516005,12.9133329,0.0
,,,,,,-1,0,-1,,,113,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7025SJ0KBO001,113,29572055428031620000BBMPTREESENSU0110,160,15570,77.51594699999998,12.9138059,0.0
,,,,,,-1,0,-1,,,140,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UG8PTE001,140,29572055428031620000BBMPTREESENSU0137,110,30092,77.58840399999998,12.9648639,0.0
,,,,,,-1,0,-1,,,143,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UG8VCM001,143,29572055428031620000BBMPTREESENSU0140,110,30092,77.58851799999998,12.9649489,0.0
,,,,,,-1,0,-1,,,144,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UG8PLK001,144,29572055428031620000BBMPTREESENSU0141,110,30092,77.588312,12.9648389,0.0
,,,,,,-1,0,-1,,,181,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UH8MWE001,181,29572055428031620000BBMPTREESENSU0178,110,30092,77.588711,12.9656199,0.0
,,,,,,-1,0,-1,,,190,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UI8DID001,190,29572055428031620000BBMPTREESENSU0187,110,15150,77.588958,12.9660439,0.0
,,,,,,-1,0,-1,,,191,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UI8DVN001,191,29572055428031620000BBMPTREESENSU0188,110,15150,77.58887099999998,12.9661769,0.0
,,,,,,-1,0,-1,,,192,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UI8INO001,192,29572055428031620000BBMPTREESENSU0189,110,15150,77.588955,12.9662849,0.0
,,,,,,-1,0,-1,,,207,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UH7YFO001,207,29572055428031620000BBMPTREESENSU0204,110,30092,77.58809999999998,12.9658939,0.0
,,,,,,-1,0,-1,,,226,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UI7DYE001,226,29572055428031620000BBMPTREESENSU0223,110,30092,77.588046,12.9661689,0.0
,,,,,,-1,0,-1,,,291,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UH6JSC001,291,29572055428031620000BBMPTREESENSU0288,110,30092,77.58728999999998,12.9654079,0.0
,,,,,,-1,0,-1,,,298,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UH7FYC001,298,29572055428031620000BBMPTREESENSU0295,110,30092,77.587507,12.9654419,0.0
,,,,,,-1,0,-1,,,299,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UH7GRF001,299,29572055428031620000BBMPTREESENSU0296,110,30092,77.587614,12.9654169,0.0
,,,,,,-1,0,-1,,,322,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UI8UQO001,322,29572055428031620000BBMPTREESENSU0319,110,30092,77.588334,12.9668659,0.0
,,,,,,-1,0,-1,,,338,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030VD9RBE001,338,29572055428031620000BBMPTREESENSU0335,111,15071,77.598768,12.9619429,0.0
,,,,,,-1,0,-1,,,340,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE0AJE001,340,29572055428031620000BBMPTREESENSU0337,111,15071,77.59943699999998,12.9623339,0.0
,,,,,,-1,0,-1,,,342,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE0LAP001,342,29572055428031620000BBMPTREESENSU0339,111,15071,77.59950399999998,12.9626729,0.0
,,,,,,-1,0,-1,,,343,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE0LFA001,343,29572055428031620000BBMPTREESENSU0340,111,15071,77.59947699999998,12.9626839,0.0
,,,,,,-1,0,-1,,,345,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UJ8HUD001,345,29572055428031620000BBMPTREESENSU0342,110,30092,77.588678,12.9672329,0.0
,,,,,,-1,0,-1,,,346,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE0RXJ001,346,29572055428031620000BBMPTREESENSU0343,111,15071,77.59978499999998,12.9629829,0.0
,,,,,,-1,0,-1,,,347,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE0YKF001,347,29572055428031620000BBMPTREESENSU0344,111,15071,77.600037,12.9630879,0.0
,,,,,,-1,0,-1,,,350,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UJ8GSH001,350,29572055428031620000BBMPTREESENSU0347,110,30092,77.58860699999998,12.9672119,0.0
,,,,,,-1,0,-1,,,351,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE1VLG001,351,29572055428031620000BBMPTREESENSU0348,111,30092,77.600453,12.9630799,0.0
,,,,,,-1,0,-1,,,352,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UJ8GGK001,352,29572055428031620000BBMPTREESENSU0349,110,30092,77.58851699999998,12.9671429,0.0
,,,,,,-1,0,-1,,,353,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE1VYE001,353,29572055428031620000BBMPTREESENSU0350,111,30092,77.60054499999998,12.9631559,0.0
,,,,,,-1,0,-1,,,354,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE1VYI001,354,29572055428031620000BBMPTREESENSU0351,111,30092,77.600548,12.9631559,0.0
,,,,,,-1,0,-1,,,356,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE1XQJ001,356,29572055428031620000BBMPTREESENSU0353,111,30092,77.600814,12.9631239,0.0
,,,,,,-1,0,-1,,,360,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UJ8AFK001,360,29572055428031620000BBMPTREESENSU0357,110,30092,77.588301,12.9669689,0.0
,,,,,,-1,0,-1,,,370,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE0JMI001,370,29572055428031620000BBMPTREESENSU0367,111,15071,77.600099,12.9625519,0.0
,,,,,,-1,0,-1,,,376,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE0NGG001,376,29572055428031620000BBMPTREESENSU0373,111,15071,77.59989899999998,12.9626909,0.0
,,,,,,-1,0,-1,,,388,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE0OBJ001,388,29572055428031620000BBMPTREESENSU0384,111,15071,77.60006799999998,12.9626579,0.0
,,,,,,-1,0,-1,,,390,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UI7YDA001,390,29572055428031620000BBMPTREESENSU0387,110,30092,77.588206,12.9667349,0.0
,,,,,,-1,0,-1,,,395,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE1AYL001,395,29572055428031620000BBMPTREESENSU0392,111,15071,77.60038199999998,12.9624399,0.0
,,,,,,-1,0,-1,,,403,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE1DFK001,403,29572055428031620000BBMPTREESENSU0400,111,15071,77.600774,12.9623309,0.0
,,,,,,-1,0,-1,,,404,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE1IBI001,404,29572055428031620000BBMPTREESENSU0401,111,15071,77.600802,12.9624719,0.0
,,,,,,-1,0,-1,,,411,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE1JDL001,411,29572055428031620000BBMPTREESENSU0408,111,15071,77.60108099999998,12.9624649,0.0
,,,,,,-1,0,-1,,,412,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UI7GNP001,412,29572055428031620000BBMPTREESENSU0409,110,30092,77.587671,12.9662979,0.0
,,,,,,-1,0,-1,,,424,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WE1YDA001,424,29572055428031620000BBMPTREESENSU0421,111,30092,77.60106399999998,12.9629929,0.0
,,,,,,-1,0,-1,,,435,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UI8KHF001,435,29572055428031620000BBMPTREESENSU0432,110,30092,77.58835999999998,12.9664199,0.0
,,,,,,-1,0,-1,,,465,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UI8VRM001,465,29572055428031620000BBMPTREESENSU0462,110,30092,77.588533,12.9668649,0.0
,,,,,,-1,0,-1,,,491,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WF2SVI001,491,29572055428031620000BBMPTREESENSU0488,111,30092,77.60173399999998,12.9638679,0.0
,,,,,,-1,0,-1,,,492,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WF2SYP001,492,29572055428031620000BBMPTREESENSU0489,111,30092,77.601875,12.9638789,0.0
,,,,,,-1,0,-1,,,496,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WF2TPG001,496,29572055428031620000BBMPTREESENSU0493,111,30092,77.601898,12.9638269,0.0
,,,,,,-1,0,-1,,,539,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WF3QKO001,539,29572055428031620000BBMPTREESENSU0536,111,30092,77.602266,12.9638039,0.0
,,,,,,-1,0,-1,,,561,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UI8NOC001,561,29572055428031620000BBMPTREESENSU0558,110,15150,77.588997,12.9664349,0.0
,,,,,,-1,0,-1,,,597,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UI7SYI001,597,29572055428031620000BBMPTREESENSU0594,110,30092,77.58806,12.9667199,0.0
,,,,,,-1,0,-1,,,611,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UH7AGA001,611,29572055428031620000BBMPTREESENSU0608,110,30092,77.587379,12.9651539,0.0
,,,,,,-1,0,-1,,,612,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UG7VPJ001,612,29572055428031620000BBMPTREESENSU0609,110,30092,77.58753199999998,12.9650609,0.0
,,,,,,-1,0,-1,,,613,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UG7VGP001,613,29572055428031620000BBMPTREESENSU0610,110,30092,77.58758799999998,12.9649969,0.0
,,,,,,-1,0,-1,,,614,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UG7VIO001,614,29572055428031620000BBMPTREESENSU0611,110,30092,77.58765099999998,12.9650009,0.0
,,,,,,-1,0,-1,,,615,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UG6YNA001,615,29572055428031620000BBMPTREESENSU0612,118,30092,77.58726299999998,12.9650079,0.0
,,,,,,-1,0,-1,,,623,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030UG6VUO001,623,29572055428031620000BBMPTREESENSU0620,118,30092,77.586619,12.9651149,0.0
,,,,,,-1,0,-1,,,655,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7025WC9EJE001,655,29572055428031620000BBMPTREESENSU0652,160,15570,77.515876,12.9161679,0.0
,,,,,,-1,0,-1,,,670,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7025XC0CQP001,670,29572055428031620000BBMPTREESENSU0667,160,15570,77.516352,12.9162549,0.0
,,,,,,-1,0,-1,,,672,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7025XC0FXM001,672,29572055428031620000BBMPTREESENSU0669,160,15570,77.516029,12.9164809,0.0
,,,,,,-1,0,-1,,,673,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7025XC0KMM001,673,29572055428031620000BBMPTREESENSU0670,160,15570,77.515994,12.9165829,0.0
,,,,,,-1,0,-1,,,683,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7025XC0CKD001,683,29572055428031620000BBMPTREESENSU0680,160,15570,77.516311,12.9161959,0.0
,,,,,,-1,0,-1,,,685,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7025XC0MDM001,685,29572055428031620000BBMPTREESENSU0682,160,15570,77.516401,12.9165069,0.0
,,,,,,-1,0,-1,,,6773,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7025SA6FDB001,6773,29572055428031620000BBMPTREESENSU6748,160,15681,77.52145,12.9054129,0.0
,,,,,,-1,0,-1,,,8071,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7025NI7VLA001,8071,29572055428031620000BBMPTREESENSU8020,160,15681,77.522462,12.9042049,0.0
,,,,,,-1,0,-1,,,8704,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7030DC1DBG001,8704,29572055428031620000BBMPTREESENSU8615,160,15570,77.517537,12.9251509,0.0
,,,,,,-1,0,-1,,,8708,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7030DB1XRL001,8708,29572055428031620000BBMPTREESENSU8619,160,15570,77.517578,12.9250919,0.0
,,,,,,-1,0,-1,,,8715,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7030DB1XHC001,8715,29572055428031620000BBMPTREESENSU8626,160,15570,77.51757,12.9249969,0.0
,,,,,,-1,0,-1,,,8722,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7030DB1SFC001,8722,29572055428031620000BBMPTREESENSU8633,160,15570,77.517497,12.9248159,0.0
,,,,,,-1,0,-1,,,8728,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7030DB1SKH001,8728,29572055428031620000BBMPTREESENSU8639,160,15570,77.517505,12.9248669,0.0
,,,,,,-1,0,-1,,,8858,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7030DB3ATE001,8858,29572055428031620000BBMPTREESENSU8767,160,15570,77.518907,12.9243439,0.0
,,,,,,-1,0,-1,,,8862,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7030DB2JJL001,8862,29572055428031620000BBMPTREESENSU8771,160,15570,77.518755,12.9244679,0.0
,,,,,,-1,0,-1,,,8879,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7030DB2IIA001,8879,29572055428031620000BBMPTREESENSU8788,160,15570,77.518507,12.9244479,0.0
,,,,,,-1,0,-1,,,9104,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7030DB6EBP001,9104,29572055428031620000BBMPTREESENSU9007,160,15570,77.522321,12.9242269,0.0
,,,,,,-1,0,-1,,,9543,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7025XJ7UIA001,9543,29572055428031620000BBMPTREESENSU9438,160,15570,77.522548,12.9231479,0.0
,,,,,,-1,0,-1,,,9579,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7025XJ6OTA001,9579,29572055428031620000BBMPTREESENSU9474,160,15570,77.522391,12.9228609,0.0
,,,,,,-1,0,-1,,,9874,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7030DG0DBK001,9874,29572055428031620000BBMPTREESENSU9763,160,15570,77.51665099999998,12.9287849,0.0
,,,,,,-1,0,-1,,,9881,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7030DG0DGC001,9881,29572055428031620000BBMPTREESENSU9770,160,15570,77.51665,12.9288039,0.0
,,,,,,-1,0,-1,,,10272,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530FJ7PRM001,10272,29572055428031620000BBMPTREESENSU0055,162,15678,77.5411134,12.9409459,0.0
,,,,,,-1,0,-1,,,10295,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530GH4LYA001,10295,29572055428031620000BBMPTREESENSU0078,162,15101,77.5477984,12.9389039,0.0
,,,,,,-1,0,-1,,,10296,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530GH4LSH001,10296,29572055428031620000BBMPTREESENSU0079,162,15101,77.54779139999998,12.9388819,0.0
,,,,,,-1,0,-1,,,10297,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530GH4LYN001,10297,29572055428031620000BBMPTREESENSU0080,162,15101,77.5478094,12.9389319,0.0
,,,,,,-1,0,-1,,,10298,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530GH4LOK001,10298,29572055428031620000BBMPTREESENSU0081,162,15101,77.54781339999998,12.9388509,0.0
,,,,,,-1,0,-1,,,10303,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530GH4MPI001,10303,29572055428031620000BBMPTREESENSU0086,162,15101,77.5478374,12.9388869,0.0
,,,,,,-1,0,-1,,,10311,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530GH4MPF001,10311,29572055428031620000BBMPTREESENSU0094,162,15101,77.5478444,12.9388819,0.0
,,,,,,-1,0,-1,,,10651,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8035AA8GYL001,10651,29572055428031620000BBMPTREESENSU0434,110,30092,77.5886545,12.968154,0.0
,,,,,,-1,0,-1,,,10660,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8035AA7PQH001,10660,29572055428031620000BBMPTREESENSU0443,110,30092,77.5874395,12.968482,0.0
,,,,,,-1,0,-1,,,11051,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HD8UDF001,11051,29572055428031620000BBMPTREESENSU0834,164,15158,77.5604454,12.9353979,0.0
,,,,,,-1,0,-1,,,11052,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HD8UNP001,11052,29572055428031620000BBMPTREESENSU0835,164,15158,77.5604624,12.9354819,0.0
,,,,,,-1,0,-1,,,11055,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HD8VCL001,11055,29572055428031620000BBMPTREESENSU0838,164,15158,77.56061239999998,12.9354049,0.0
,,,,,,-1,0,-1,,,11057,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HD8UMC001,11057,29572055428031620000BBMPTREESENSU0840,164,15158,77.5604134,12.9354609,0.0
,,,,,,-1,0,-1,,,11059,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HE8AJI001,11059,29572055428031620000BBMPTREESENSU0842,164,15158,77.56047239999998,12.9356219,0.0
,,,,,,-1,0,-1,,,11060,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HE7IRJ001,11060,29572055428031620000BBMPTREESENSU0843,164,15158,77.5600474,12.9358759,0.0
,,,,,,-1,0,-1,,,11071,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HF6IRN001,11071,29572055428031620000BBMPTREESENSU0854,164,15158,77.5591364,12.9367979,0.0
,,,,,,-1,0,-1,,,11088,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HE7NPI001,11088,29572055428031620000BBMPTREESENSU0871,164,15158,77.5599624,12.9360589,0.0
,,,,,,-1,0,-1,,,11091,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HE7MTE001,11091,29572055428031620000BBMPTREESENSU0874,164,15158,77.5599234,12.9360539,0.0
,,,,,,-1,0,-1,,,11098,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HE7XCH001,11098,29572055428031620000BBMPTREESENSU0881,164,15158,77.56006739999998,12.9362999,0.0
,,,,,,-1,0,-1,,,11107,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HE8XLE001,11107,29572055428031620000BBMPTREESENSU0890,164,15158,77.56092739999998,12.9363659,0.0
,,,,,,-1,0,-1,,,11260,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HG5KFJ001,11260,29572055428031620000BBMPTREESENSU1043,164,15099,77.5575914,12.9378199,0.0
,,,,,,-1,0,-1,,,11277,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN8030WF2TAK001,11277,29572055428031620000BBMPTREESENSU1060,111,30092,77.6019035,12.9637221,0.0
,,,,,,-1,0,-1,,,11280,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HE7KUE001,11280,29572055428031620000BBMPTREESENSU1063,164,15158,77.5594104,12.9360909,0.0
,,,,,,-1,0,-1,,,11323,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HG5DIO001,11323,29572055428031620000BBMPTREESENSU1106,164,15099,77.55826039999998,12.9374619,0.0
,,,,,,-1,0,-1,,,11329,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HF5YPO001,11329,29572055428031620000BBMPTREESENSU1112,164,15099,77.55833839999998,12.9373519,0.0
,,,,,,-1,0,-1,,,11420,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HG6GEG001,11420,29572055428031620000BBMPTREESENSU1203,164,15158,77.55885139999998,12.9375789,0.0
,,,,,,-1,0,-1,,,11433,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HF9AAO001,11433,29572055428031620000BBMPTREESENSU1216,164,15158,77.56127639999998,12.9364909,0.0
,,,,,,-1,0,-1,,,11446,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HG6DSN001,11446,29572055428031620000BBMPTREESENSU1229,164,15158,77.55917239999998,12.9375179,0.0
,,,,,,-1,0,-1,,,11460,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HG6NQP001,11460,29572055428031620000BBMPTREESENSU1243,164,15158,77.5591284,12.9378829,0.0
,,,,,,-1,0,-1,,,11542,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HE7HQA001,11542,29572055428031620000BBMPTREESENSU1325,164,15158,77.5598174,12.9358609,0.0
,,,,,,-1,0,-1,,,11703,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HE9XQP001,11703,29572055428031620000BBMPTREESENSU1486,164,15158,77.56187439999998,12.9364069,0.0
,,,,,,-1,0,-1,,,11707,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530IF0KFH001,11707,29572055428031620000BBMPTREESENSU1490,164,15158,77.5622084,12.9368599,0.0
,,,,,,-1,0,-1,,,11708,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HF9NMF001,11708,29572055428031620000BBMPTREESENSU1491,164,15158,77.5618934,12.9369019,0.0
,,,,,,-1,0,-1,,,11713,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HF7HGE001,11713,29572055428031620000BBMPTREESENSU1496,164,15158,77.5598204,12.9366979,0.0
,,,,,,-1,0,-1,,,11716,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HF7HRC001,11716,29572055428031620000BBMPTREESENSU1499,164,15158,77.55987539999998,12.9367639,0.0
,,,,,,-1,0,-1,,,11746,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,GN7530HG8JDL001,11746,29572055428031620000BBMPTREESENSU1529,164,15158,77.5612234,12.9375679,0.0
